index,date,account_name,amount,message,vs,name,label
4307,2023-10-06,ADIN,-156.0,FD-2142-roll-up,4423.0,Smer,PS
4317,2023-10-06,Adma s.r.o.,-170.0,FD-2170-prenajom vycap.zar.,223001.0,Smer,PS
4316,2023-10-06,MESTO STARA LUBOVNA,-20.0,FD-2153-dan za uzivanie verej.priestranstva,1500000115.0,Smer,PS
4315,2023-10-06,"STUDIO 9,s.r.o.",-2000.0,FD-2144-Drapak,20230018.0,Smer,PS
4314,2023-10-06,MediAdam s.r.o.,-470.0,"FD-2150-tlac na bilboard,banner",20230902.0,Smer,PS
4313,2023-10-06,MESTSKE KULTURNE STR,-21.6,FD-2149-vylep plagatov,2023117.0,Smer,PS
4311,2023-10-06,MediAdam s.r.o.,-330.0,FD-2147-tlac plagatov,20230903.0,Smer,PS
4310,2023-10-06,Obec Kamenica nad Cirochou,-10.0,FD-2146-oznam v rozhlase,202335.0,Smer,PS
4309,2023-10-06,Obec Kamienka,-8.0,FD-2145-oznam v rozhlase,3.0,Smer,PS
4308,2023-10-06,Bc.Andrea Feckova Vydavatelstvo SPE,-230.0,FD-2152-inzercia,2023121.0,Smer,PS
4299,2023-10-06,Obec Nova Dedinka,-195.0,FD-2133-dan za uzivanie verej.priestranstva,2310082.0,Smer,PS
4305,2023-10-06,PENZION CIERNA PANI-PADYCH FRANTISE,-500.0,FD-2140-prenajom a obcerstvenie,2023274.0,Smer,PS
4304,2023-10-06,Starski s.r.o.,-2730.0,"FD-2139-plagaty,letaky",23030386.0,Smer,PS
4303,2023-10-06,ASCS company s.r.o.,-672.0,FD-2137-roznos letakov,102023.0,Smer,PS
4302,2023-10-06,REKLAMA RANGL ERIK,-156.6,FD-2136-plagaty,2023321.0,Smer,PS
4301,2023-10-06,Fobos trading s.r.o.,-1874.4,"FD-2135-plagaty,merkantil",3110310156.0,Smer,PS
4300,2023-10-06,Mestska cast Bratislava-Stare mesto,-80.0,FD-2134-dan za uzivanie verej.priestranstva,6340074697.0,Smer,PS
4306,2023-10-06,"D.A.H.,s.r.o. Presov",-198.0,"FD-2141-banner,plagaty,podpiskarty",6230856.0,Smer,PS
4298,2023-10-06,GELATO s.r.o.,-150.0,FD-2143-zmrzlina,2023002.0,Smer,PS
4297,2023-10-06,Marek Belko,-770.0,FD-2138-prenajom reklamnej plochy,202317.0,Smer,PS
4337,2023-10-05,3D Products s.r.o.,-537.0,"FD-2107-tlac banneru,bilboardu,vylep",2023185.0,Smer,PS
4339,2023-10-05,MESTSK KULT RNE STREDISKO MICHALOV,-100.0,FD-2109-prenajom,230519.0,Smer,PS
4338,2023-10-05,MESTO SVIDN K,-98.9,"FD-2106-prenajom,oznam v rozhlase",1310300907.0,Smer,PS
4341,2023-10-05,TLACIAREN SVIDNICKA,-439.2,"FD-2104-bilboard,plagaty,podpiskarty",20230904.0,Smer,PS
4336,2023-10-05,LUBOVN.MEDIAL.SPOL.,-263.0,FD-2108-inzercia,2309021.0,Smer,PS
4335,2023-10-05,MESTO POPRAD,-50.0,FD-2103-dan za uzivanie verejneho priestranstva,2020407941.0,Smer,PS
4340,2023-10-05,PONO PRESS SIVAK,-100.0,FD-2105-inzercia,230100232.0,Smer,PS
4333,2023-10-05,Fineri s.r.o.,-132.0,FD-2082-prenajom elektroniky,2300075.0,Smer,PS
4342,2023-10-05,Mesto Banska Bystrica,-180.0,FD-2096-prenajom,7420230249.0,Smer,PS
4343,2023-10-05,"PONET PRESS, Kantulak",-196.8,FD-2102-inzercia,23187.0,Smer,PS
4344,2023-10-05,STABO BARDEJOV,-407.76,"FD-2100-letaky,plagaty",2023304.0,Smer,PS
4346,2023-10-05,"APRINT, s.r.o.",-546.0,FD-2098-merkantil,20230401.0,Smer,PS
4347,2023-10-05,AKRA reklama s.r.o.,-150.0,FD-2097-podpiskarty,110230198.0,Smer,PS
4348,2023-10-05,Mesto Bardejov,-50.0,FD-2101-vylep plagatov,9015300068.0,Smer,PS
4334,2023-10-05,AKRA reklama s.r.o.,-4899.6,"FD-2095-podpiskarty,propagacny polep vozidla,graficke prace",110230200.0,Smer,PS
4345,2023-10-05,MESTO ZIAR NAD HRONOM,-158.0,FD-2099-inzercia,58.0,Smer,PS
4332,2023-10-05,LIJO s.r.o.,-379.43,FD-2093-obcerstvenie,1020230019.0,Smer,PS
4324,2023-10-05,"MEROL Consulting, spol. s r.o.",-2532.0,FD-technicke zabepecenie prevolebnych stretnuti,2023040.0,Smer,PS
4319,2023-10-05,Obec Soporna,-110.0,FD-2088-prenajom saly,122023.0,Smer,PS
4320,2023-10-05,pure nature s.r.o.,-1542.0,"FD-2089-prenajom,catering,videozaznamy",23010005.0,Smer,PS
4321,2023-10-05,"MM Gastro Trade, s.r.o.",-505.0,FD-2086-technicke zabezpecenie akcie,10230019.0,Smer,PS
4318,2023-10-05,JOMIZ s.r.o.,-280.8,FD-2090-obcerstvenie,2023065.0,Smer,PS
4322,2023-10-05,PONTOS s.r.o.,-420.0,FD-2091-obcerstvenie,2312070.0,Smer,PS
4323,2023-10-05,DOM ODBOROV SPOL.,-54.0,FD-2092-prenajom,2023201.0,Smer,PS
4331,2023-10-05,Lenka Leukanicova,-500.0,FD-2066-vystupenie folklor.skupiny,10230001.0,Smer,PS
4325,2023-10-05,PaedDr. Peter Halaj,-50.0,FD-2094-graficke prace,13.0,Smer,PS
4327,2023-10-05,FABRICO S.R.O.,-476.16,FD-2084-plagaty,20230057.0,Smer,PS
4328,2023-10-05,Fineri s.r.o.,-408.0,FD-2083-prenajom stanu,2300076.0,Smer,PS
4329,2023-10-05,JaWo s.r.o.,-642.0,FD-2081-zabezpecenie akcie,2023008.0,Smer,PS
4330,2023-10-05,JaWo s.r.o.,-716.0,FD-2080-zabezpecenie akcie,2023007.0,Smer,PS
4326,2023-10-05,necsa s.r.o.,-880.0,FD-2085-technicke zabepecenie akcie,230007.0,Smer,PS
4373,2023-10-03,D.B.comp.s.r.o.,-156.0,FD-2069-LED obrazovka,230037.0,Smer,PS
4366,2023-10-03,PLODOOVOC-CONTEXO s.r.o.,-220.61,FD-2070-repre,20230140.0,Smer,PS
4368,2023-10-03,Kosticakova Monika,-1200.0,FD-2075-gulas,522023.0,Smer,PS
4369,2023-10-03,Obcianske zdruzenie Sobrancan,-300.0,FD-2074-vystupenie suboru,2023007.0,Smer,PS
4370,2023-10-03,PLODOOVOC-CONTEXO s.r.o.,-100.0,FD-2073-zapozicanie stolov,20230144.0,Smer,PS
4371,2023-10-03,"Socialny podnik Tibava,s.r.o.",-50.0,FD-2072-stavebne upravy pri stanku,2023018.0,Smer,PS
4372,2023-10-03,Jan Kosticak,-100.0,FD-2071-prenajom,230048.0,Smer,PS
4376,2023-10-03,PETIT PRESS,-76.5,FD-2065-inzercia,2335109614.0,Smer,PS
4374,2023-10-03,Marek Moskal Restauracia ROZKVET,-620.0,FD-2068-obcerstvenie,182023.0,Smer,PS
4375,2023-10-03,Robert Rusnak,-700.0,FD-2067-gulas,81230081.0,Smer,PS
4377,2023-10-03,Erika Michalcinova - REKLAMA,-1800.0,FD-2064-tech.-org.zabezpecenie mitingov,20230903.0,Smer,PS
4378,2023-10-03,,-0.25,Poplatok za platbu kartou,,Smer,PS
4379,2023-10-03,"REGIONPRESS, S.R.O.",-3531.6,FD-2063-inzercia,836230708.0,Smer,PS
4364,2023-10-03,BUKOVCAN MIROSLAV,-489.6,FD-2058-bagety,230063.0,Smer,PS
4365,2023-10-03,"REGIONPRESS, S.R.O.",-3531.6,FD-2062-inzercia,836230691.0,Smer,PS
4367,2023-10-03,,-102.74,"B1633410259-44544 17** **** 8717;FACEBK *975YUS3G72 ,fb.me/ads ,IE ;02.10.2023 11:28:04 ;CashBack:0 EUR",,Smer,PS
4363,2023-10-03,"BROART plus,s.r.o.",-250.0,FD-2060-podpiskarty,20230033.0,Smer,PS
4356,2023-10-03,Mesto Turzovka,-17.0,FD-2048-oznam v miestnom rozhlase,1315300151.0,Smer,PS
4350,2023-10-03,Mesto Zarnovica,-476.0,FD-2059-prenajom,9018300081.0,Smer,PS
4351,2023-10-03,"POKROK VK,s.r.o.",-500.0,FD-2057-inzercia,372023.0,Smer,PS
4352,2023-10-03,PLUTOS IMROVICOVA GABRIELA,-172.0,"FD-2056-vyroba banneru,plagatov",2310069.0,Smer,PS
4353,2023-10-03,"ART Brezno, s.r.o.",-315.0,"FD-2055-letaky, vylep plagatov",20230086.0,Smer,PS
4354,2023-10-03,AMIKUS spol.s r.o.,-661.72,FD-2054-obcerstvenie,2023081.0,Smer,PS
4355,2023-10-03,"Gemerska medialna spolocnost,s.r.o.",-150.0,FD-2053-PR clanok,20230137.0,Smer,PS
4357,2023-10-03,"Pivovar Veteran,s.r.o.",-300.0,FD-2050-obcerstvenie,1020230001.0,Smer,PS
4358,2023-10-03,Ivana Hruskova,-132.0,FD-2049-propagacne materialy,23200178.0,Smer,PS
4359,2023-10-03,Expresta s.r.o.,-75.62,FD-2047-letaky,41252743.0,Smer,PS
4360,2023-10-03,Expresta s.r.o.,-104.87,FD-2046-letaky,41252743.0,Smer,PS
4361,2023-10-03,"webwx advertising,s.r.o.",-100.0,FD-2045-letaky,230446.0,Smer,PS
4349,2023-10-03,"OMNIKO, s.r.o.",-1498.4,FD-2051-gulas,12023090.0,Smer,PS
4362,2023-10-03,MESTO REVUCA,-30.0,FD-2061-oznam v rozhlase,920230166.0,Smer,PS
4380,2023-10-02,,-0.25,Poplatok za platbu kartou,,Smer,PS
4381,2023-10-02,,-306.66,"B1632981319-44544 17** **** 8717;GOOGLE *ADS6073399833 ,cc@google.com ,IE ;01.10.2023 19:49:26 ;CashBack:0 EUR",,Smer,PS
4383,2023-09-30,,-5.0,Zverejňovanie účtu,,Smer,PS
4382,2023-09-30,,-5.0,Poplatok za vedenie účtu,,Smer,PS
4415,2023-09-29,Anna Pirohanicova,-470.0,FD-2025-obcerstvenie,230003.0,Smer,PS
4414,2023-09-29,Mesto Krompachy,-1.8,FD-2022-dan za uzivanie verej.priestranstva,3628300008.0,Smer,PS
4413,2023-09-29,SLUZBY MESTA MICHALO,-55.0,FD-2023-obcerstvenie,303230009.0,Smer,PS
4412,2023-09-29,Vorreiter Roman PRINTMEDIA,-480.0,FD-2024-letaky,20230154.0,Smer,PS
4411,2023-09-29,"Wecko Sanita a technika, s.r.o.",-180.0,FD-2021-mobilne wc,7230692.0,Smer,PS
4400,2023-09-29,Vorreiter Roman PRINTMEDIA,-108.0,FD-2029-billboard,20230160.0,Smer,PS
4410,2023-09-29,Glasfol MEDIA s.r.o.,-216.0,FD-2026-podpiskarty,20230083.0,Smer,PS
4409,2023-09-29,polep.sk s.r.o.,-343.68,"FD-2001-plagaty,banner",20230453.0,Smer,PS
4408,2023-09-29,Diamond Vision s.r.o.,-450.0,"FD-2028-plagaty,letaky",2023019.0,Smer,PS
4407,2023-09-29,OBEC CHONKOVCE,-250.0,FD-2030-prenajom,22023.0,Smer,PS
4406,2023-09-29,Mestska cast Bratislava-Karlova Ves,-250.0,FD-1998-prenajom pozemku,3492023.0,Smer,PS
4405,2023-09-29,Peter Hloska,-2201.5,FD-1999-obcerstvenie,202023.0,Smer,PS
4404,2023-09-29,Avest s.r.o.,-360.0,FD-2000-tlac banneru,20230541.0,Smer,PS
4403,2023-09-29,Mala Praha s.r.o.,-650.0,FD-2020-obcerstvenie,2023018.0,Smer,PS
4402,2023-09-29,AGREX s.r.o.,-171.0,FD-2027-catering,210202.0,Smer,PS
4401,2023-09-29,SEDEM - reklamna agentura,-793.2,"FD-2019-roll up,plagaty,podpiskarty",112300395.0,Smer,PS
4389,2023-09-29,SEDEM - reklamna agentura,-198.0,FD-2018-podpiskarty,112300394.0,Smer,PS
4399,2023-09-29,OZ V OBRAZE,-140.0,FD-2032-inzercia,20230071.0,Smer,PS
4391,2023-09-29,"GAMA Group,s.r.o.",-360.0,FD-1961-zabezpecenie ochrany,2301018.0,Smer,PS
4398,2023-09-29,MF catering s.r.o.,-140.0,FD-2031-obcerstvenie,23211.0,Smer,PS
4385,2023-09-29,PRIMA PRINT S.R.O.,-434.4,FD-1956-podpiskarty,202309017.0,Smer,PS
4386,2023-09-29,PRIMA PRINT S.R.O.,-82.8,FD-1957-plagaty,202309040.0,Smer,PS
4387,2023-09-29,VENOM CC,-288.0,FD-1958-merkantil,22046.0,Smer,PS
4388,2023-09-29,"TOP production SK,s.r.o.",-214.28,FD-1959-LED reklama,2023049.0,Smer,PS
4390,2023-09-29,"music DRIVE production,s.r.o.",-260.0,FD-1960-prenajom detskej atrakcie,50230017.0,Smer,PS
4384,2023-09-29,"PETIT PRESS, A.S.DIV",-598.34,Zalohova fa c.62-inzercia,2333101835.0,Smer,PS
4392,2023-09-29,"STEMI,s.r.o.",-1000.0,FD 1962-prenajom detskych atrakcii,112023.0,Smer,PS
4397,2023-09-29,"Starohorsky banicky spevokol,n.o.",-150.0,FD-1967-kulturny program,20230802.0,Smer,PS
4394,2023-09-29,AGAL,-355.0,FD 1964-obcerstvenie,2.0,Smer,PS
4395,2023-09-29,KOPRINT,-8146.8,FD 1965-noviny,1023621.0,Smer,PS
4396,2023-09-29,AKRA reklama s.r.o.,-564.0,"FD 1966-podpiskarty, plagaty",110230168.0,Smer,PS
4393,2023-09-29,OZ Facepainteri,-160.0,FD 1963-malovanie na tvar,20230043.0,Smer,PS
4456,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4455,2023-09-28,,-500.0,"B1629823144-44544 17** **** 8717;GOOGLE *ADS6073399833 ,cc@google.com ,IE ;27.09.2023 16:44:02 ;CashBack:0 EUR",,Smer,PS
4454,2023-09-28,,-500.0,"B1629823461-44544 17** **** 8717;GOOGLE *ADS6073399833 ,cc@google.com ,IE ;27.09.2023 18:14:01 ;CashBack:0 EUR",,Smer,PS
4453,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4452,2023-09-28,,-634.68,"B1630093342-44544 17** **** 8717;FACEBK *N9KWPS3G72 ,fb.me/ads ,IE ;27.09.2023 22:36:19 ;CashBack:0 EUR",,Smer,PS
4449,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4451,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4450,2023-09-28,,-11.22,"B1630093345-44544 17** **** 8717;FACEBK *EYPKMT3H72 ,fb.me/ads ,IE ;27.09.2023 22:45:40 ;CashBack:0 EUR",,Smer,PS
4448,2023-09-28,,-15.2,"B1630093346-44544 17** **** 8717;FACEBK *49GPJRXG72 ,fb.me/ads ,IE ;27.09.2023 23:01:57 ;CashBack:0 EUR",,Smer,PS
4447,2023-09-28,,-800.0,"B1629785264-44544 17** **** 8717;FACEBK *JPWXLT3H72 ,fb.me/ads ,IE ;27.09.2023 10:21:31 ;CashBack:0 EUR",,Smer,PS
4446,2023-09-28,,-800.0,"B1629818621-44544 17** **** 8717;FACEBK *TGBF9S7G72 ,fb.me/ads ,IE ;27.09.2023 15:39:03 ;CashBack:0 EUR",,Smer,PS
4458,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4457,2023-09-28,,-500.0,"B1629821126-44544 17** **** 8717;GOOGLE *ADS6073399833 ,cc@google.com ,IE ;27.09.2023 14:14:13 ;CashBack:0 EUR",,Smer,PS
4466,2023-09-28,,-800.0,"B1629790910-44544 17** **** 8717;FACEBK *HSRVQSXF72 ,fb.me/ads ,IE ;27.09.2023 18:30:27 ;CashBack:0 EUR",,Smer,PS
4459,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4460,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4461,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4462,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4463,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4464,2023-09-28,,-800.0,"B1629785998-44544 17** **** 8717;FACEBK *JPX3MT3H72 ,fb.me/ads ,IE ;27.09.2023 12:56:51 ;CashBack:0 EUR",,Smer,PS
4465,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4467,2023-09-28,,-800.0,"B1629784361-44544 17** **** 8717;FACEBK *EAN7PS3G72 ,fb.me/ads ,IE ;27.09.2023 07:45:12 ;CashBack:0 EUR",,Smer,PS
4468,2023-09-28,,-800.0,"B1629790938-44544 17** **** 8717;FACEBK *GM9HMT3H72 ,fb.me/ads ,IE ;27.09.2023 21:05:09 ;CashBack:0 EUR",,Smer,PS
4469,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4470,2023-09-28,,-800.0,"B1629796316-44544 17** **** 8717;FACEBK *V6HK3TBG72 ,fb.me/ads ,IE ;27.09.2023 05:07:55 ;CashBack:0 EUR",,Smer,PS
4471,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4444,2023-09-28,,-500.0,"B1629797492-44544 17** **** 8717;GOOGLE *ADS6073399833 ,cc@google.com ,IE ;27.09.2023 15:13:51 ;CashBack:0 EUR",,Smer,PS
4445,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4431,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4443,2023-09-28,,-500.0,"B1629781898-44544 17** **** 8717;GOOGLE *ADS6073399833 ,cc@google.com ,IE ;27.09.2023 12:13:34 ;CashBack:0 EUR",,Smer,PS
4429,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4442,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4417,2023-09-28,,-800.0,"B1629039258-44544 17** **** 8717;FACEBK *CPMG8S7G72 ,fb.me/ads ,IE ;26.09.2023 18:41:50 ;CashBack:0 EUR",,Smer,PS
4418,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4419,2023-09-28,,-800.0,"B1629039264-44544 17** **** 8717;FACEBK *QF5W7TFG72 ,fb.me/ads ,IE ;26.09.2023 20:34:55 ;CashBack:0 EUR",,Smer,PS
4420,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4421,2023-09-28,,-500.0,"B1629640104-44544 17** **** 8717;GOOGLE *ADS6073399833 ,cc@google.com ,IE ;27.09.2023 04:19:15 ;CashBack:0 EUR",,Smer,PS
4422,2023-09-28,,-800.0,"B1629335635-44544 17** **** 8717;FACEBK *BMBSUSKG72 ,fb.me/ads ,IE ;26.09.2023 22:21:43 ;CashBack:0 EUR",,Smer,PS
4423,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4425,2023-09-28,,-500.0,"B1629694055-44544 17** **** 8717;GOOGLE *ADS6073399833 ,cc@google.com ,IE ;27.09.2023 20:54:57 ;CashBack:0 EUR",,Smer,PS
4426,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4427,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4428,2023-09-28,,-800.0,"B1628928636-44544 17** **** 8717;FACEBK *XNME7TFG72 ,fb.me/ads ,IE ;26.09.2023 11:13:44 ;CashBack:0 EUR",,Smer,PS
4424,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4430,2023-09-28,,-800.0,"B1628928602-44544 17** **** 8717;FACEBK *N4ZA7TFG72 ,fb.me/ads ,IE ;26.09.2023 08:35:46 ;CashBack:0 EUR",,Smer,PS
4436,2023-09-28,,-800.0,"B1628929193-44544 17** **** 8717;FACEBK *JQWFNS3G72 ,fb.me/ads ,IE ;26.09.2023 16:09:11 ;CashBack:0 EUR",,Smer,PS
4441,2023-09-28,,-800.0,"B1628916658-44544 17** **** 8717;FACEBK *V4SQDTTG72 ,fb.me/ads ,IE ;26.09.2023 05:59:23 ;CashBack:0 EUR",,Smer,PS
4416,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4439,2023-09-28,,-500.0,"B1628918907-44544 17** **** 8717;GOOGLE *ADS6073399833 ,cc@google.com ,IE ;26.09.2023 06:19:55 ;CashBack:0 EUR",,Smer,PS
4438,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4437,2023-09-28,,-800.0,"B1628929162-44544 17** **** 8717;FACEBK *5U5Z8UPG72 ,fb.me/ads ,IE ;26.09.2023 13:45:42 ;CashBack:0 EUR",,Smer,PS
4440,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4435,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4434,2023-09-28,,-500.0,"B1628930289-44544 17** **** 8717;GOOGLE *ADS6073399833 ,cc@google.com ,IE ;26.09.2023 16:44:40 ;CashBack:0 EUR",,Smer,PS
4433,2023-09-28,,-0.25,Poplatok za platbu kartou,,Smer,PS
4432,2023-09-28,,-800.0,"B1628927124-44544 17** **** 8717;FACEBK *S33J2TBG72 ,fb.me/ads ,IE ;26.09.2023 07:09:30 ;CashBack:0 EUR",,Smer,PS
4483,2023-09-27,FIPROSS s.r.o.,-702.0,FD-1945-volebne tlacoviny,2023080.0,Smer,PS
4494,2023-09-27,ROCK FABRIC s.r.o.,-400.0,FD-1905-prenajom+obcerstvenie,2.0,Smer,PS
4493,2023-09-27,OLLE s.r.o.,-70.0,FD-1904-inzercia,202380540.0,Smer,PS
4492,2023-09-27,Street shops s.r.o.,-1500.0,FD-1903-vystupenie Kasubovcov,1082023.0,Smer,PS
4490,2023-09-27,PETIT PRESS,-540.0,Zalohova fa c.61-inzercia,2333101770.0,Smer,PS
4489,2023-09-27,KOSICKE FOLKLORNE STUDIO,-2200.0,FD-1894-vystupenie FS,230012.0,Smer,PS
4488,2023-09-27,ALTOM Reklama s.r.o.,-60.0,FD-1900-polep stolika,23221191.0,Smer,PS
4487,2023-09-27,Storytelling s.r.o.,-381.4,FD-1893-letaky,202321.0,Smer,PS
4486,2023-09-27,RESTAURACIA HERKULES,-727.9,FD-1906-obcerstvenie,2309052.0,Smer,PS
4485,2023-09-27,"PEGAS Peter Gazi a syn, spol.s r.o.",-594.0,FD-1901-obcerstvenie,20230914.0,Smer,PS
4484,2023-09-27,PRESS-ING.FECIK Michal,-50.0,FD-1907-inzercia,2309008.0,Smer,PS
4491,2023-09-27,Obec Kralova pri Senci,-15.0,FD-1902-oznam v rozhlase,362023.0,Smer,PS
